3252,"[('So', 'RB'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('decade', 'NN'), ('or', 'CC'), ('two', 'CD'), (',', ','), ('we', 'PRP'), ('have', 'VBP'), ('seen', 'VBN'), ('the', 'DT'), ('shift', 'NN'), ('of', 'IN'), ('development', 'NN'), ('discourse', 'NN'), ('from', 'IN'), ('“', 'JJ'), ('basic', 'JJ'), ('needs', 'VBZ'), ('”', 'NN'), ('or', 'CC'), ('welfare', 'NN'), ('approaches', 'NNS'), ('to', 'TO'), ('poverty', 'VB'), ('alleviation', 'NN'), ('to', 'TO'), ('an', 'DT'), ('alternative', 'JJ'), ('approach', 'NN'), ('using', 'VBG'), ('social', 'JJ'), ('capital', 'NN'), ('manifested', 'VBN'), ('in', 'IN'), ('social', 'JJ'), ('networks', 'NNS'), ('and', 'CC'), ('associational', 'JJ'), ('life', 'NN'), ('as', 'IN'), ('resources', 'NNS'), ('that', 'WDT'), ('could', 'MD'), ('fuel', 'VB'), ('development', 'NN'), ('from', 'IN'), ('the', 'DT'), ('bottom', 'NN'), ('up', 'RP'), ('.', '.')]"
3253,"[('So', 'RB'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('decade', 'NN'), ('or', 'CC'), ('two', 'CD'), (',', ','), ('we', 'PRP'), ('have', 'VBP'), ('seen', 'VBN'), ('the', 'DT'), ('shift', 'NN'), ('of', 'IN'), ('development', 'NN'), ('discourse', 'NN'), ('from', 'IN'), ('“', 'JJ'), ('basic', 'JJ'), ('needs', 'VBZ'), ('”', 'NN'), ('or', 'CC'), ('welfare', 'NN'), ('approaches', 'NNS'), ('to', 'TO'), ('poverty', 'VB'), ('alleviation', 'NN'), ('to', 'TO'), ('an', 'DT'), ('alternative', 'JJ'), ('approach', 'NN'), ('using', 'VBG'), ('social', 'JJ'), ('capital', 'NN'), ('manifested', 'VBN'), ('in', 'IN'), ('social', 'JJ'), ('networks', 'NNS'), ('and', 'CC'), ('associational', 'JJ'), ('life', 'NN'), ('as', 'IN'), ('resources', 'NNS'), ('that', 'WDT'), ('could', 'MD'), ('fuel', 'VB'), ('development', 'NN'), ('from', 'IN'), ('the', 'DT'), ('bottom', 'NN'), ('up', 'RP'), ('.', '.')]"
3254,"[('So', 'RB'), ('in', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('decade', 'NN'), ('or', 'CC'), ('two', 'CD'), (',', ','), ('we', 'PRP'), ('have', 'VBP'), ('seen', 'VBN'), ('the', 'DT'), ('shift', 'NN'), ('of', 'IN'), ('development', 'NN'), ('discourse', 'NN'), ('from', 'IN'), ('“', 'JJ'), ('basic', 'JJ'), ('needs', 'VBZ'), ('”', 'NN'), ('or', 'CC'), ('welfare', 'NN'), ('approaches', 'NNS'), ('to', 'TO'), ('poverty', 'VB'), ('alleviation', 'NN'), ('to', 'TO'), ('an', 'DT'), ('alternative', 'JJ'), ('approach', 'NN'), ('using', 'VBG'), ('social', 'JJ'), ('capital', 'NN'), ('manifested', 'VBN'), ('in', 'IN'), ('social', 'JJ'), ('networks', 'NNS'), ('and', 'CC'), ('associational', 'JJ'), ('life', 'NN'), ('as', 'IN'), ('resources', 'NNS'), ('that', 'WDT'), ('could', 'MD'), ('fuel', 'VB'), ('development', 'NN'), ('from', 'IN'), ('the', 'DT'), ('bottom', 'NN'), ('up', 'RP'), ('.', '.')]"
3255,"[('He', 'PRP'), ('knew', 'VBD'), ('the', 'DT'), ('cardboard', 'NN'), ('covering', 'VBG'), ('prevented', 'VBN'), ('light', 'NN'), ('from', 'IN'), ('escaping', 'VBG'), (',', ','), ('yet', 'RB'), ('Röntgen', 'NNP'), ('observed', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('invisible', 'JJ'), ('cathode', 'NN'), ('rays', 'NNS'), ('caused', 'VBD'), ('a', 'DT'), ('fluorescent', 'JJ'), ('effect', 'NN'), ('on', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('cardboard', 'NN'), ('screen', 'NN'), ('painted', 'VBN'), ('with', 'IN'), ('barium', 'NN'), ('platinocyanide', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('was', 'VBD'), ('placed', 'VBN'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('aluminium', 'NN'), ('window', 'NN'), ('.', '.')]"
3256,"[('He', 'PRP'), ('knew', 'VBD'), ('the', 'DT'), ('cardboard', 'NN'), ('covering', 'VBG'), ('prevented', 'VBN'), ('light', 'NN'), ('from', 'IN'), ('escaping', 'VBG'), (',', ','), ('yet', 'RB'), ('Röntgen', 'NNP'), ('observed', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('invisible', 'JJ'), ('cathode', 'NN'), ('rays', 'NNS'), ('caused', 'VBD'), ('a', 'DT'), ('fluorescent', 'JJ'), ('effect', 'NN'), ('on', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('cardboard', 'NN'), ('screen', 'NN'), ('painted', 'VBN'), ('with', 'IN'), ('barium', 'NN'), ('platinocyanide', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('was', 'VBD'), ('placed', 'VBN'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('aluminium', 'NN'), ('window', 'NN'), ('.', '.')]"
3257,"[('He', 'PRP'), ('knew', 'VBD'), ('the', 'DT'), ('cardboard', 'NN'), ('covering', 'VBG'), ('prevented', 'VBN'), ('light', 'NN'), ('from', 'IN'), ('escaping', 'VBG'), (',', ','), ('yet', 'RB'), ('Röntgen', 'NNP'), ('observed', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('invisible', 'JJ'), ('cathode', 'NN'), ('rays', 'NNS'), ('caused', 'VBD'), ('a', 'DT'), ('fluorescent', 'JJ'), ('effect', 'NN'), ('on', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('cardboard', 'NN'), ('screen', 'NN'), ('painted', 'VBN'), ('with', 'IN'), ('barium', 'NN'), ('platinocyanide', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('was', 'VBD'), ('placed', 'VBN'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('aluminium', 'NN'), ('window', 'NN'), ('.', '.')]"
3258,"[('He', 'PRP'), ('knew', 'VBD'), ('the', 'DT'), ('cardboard', 'NN'), ('covering', 'VBG'), ('prevented', 'VBN'), ('light', 'NN'), ('from', 'IN'), ('escaping', 'VBG'), (',', ','), ('yet', 'RB'), ('Röntgen', 'NNP'), ('observed', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('invisible', 'JJ'), ('cathode', 'NN'), ('rays', 'NNS'), ('caused', 'VBD'), ('a', 'DT'), ('fluorescent', 'JJ'), ('effect', 'NN'), ('on', 'IN'), ('a', 'DT'), ('small', 'JJ'), ('cardboard', 'NN'), ('screen', 'NN'), ('painted', 'VBN'), ('with', 'IN'), ('barium', 'NN'), ('platinocyanide', 'NN'), ('when', 'WRB'), ('it', 'PRP'), ('was', 'VBD'), ('placed', 'VBN'), ('close', 'RB'), ('to', 'TO'), ('the', 'DT'), ('aluminium', 'NN'), ('window', 'NN'), ('.', '.')]"
3259,"[('Challenger', 'NNP'), ('itself', 'PRP'), ('was', 'VBD'), ('replaced', 'VBN'), ('by', 'IN'), ('the', 'DT'), (',', ','), ('which', 'WDT'), ('first', 'RB'), ('launched', 'VBD'), ('in', 'IN'), ('1992', 'CD'), ('.', '.')]"
3260,"[('Challenger', 'NNP'), ('itself', 'PRP'), ('was', 'VBD'), ('replaced', 'VBN'), ('by', 'IN'), ('the', 'DT'), (',', ','), ('which', 'WDT'), ('first', 'RB'), ('launched', 'VBD'), ('in', 'IN'), ('1992', 'CD'), ('.', '.')]"
3261,"[('Challenger', 'NNP'), ('itself', 'PRP'), ('was', 'VBD'), ('replaced', 'VBN'), ('by', 'IN'), ('the', 'DT'), (',', ','), ('which', 'WDT'), ('first', 'RB'), ('launched', 'VBD'), ('in', 'IN'), ('1992', 'CD'), ('.', '.')]"
3262,"[('Challenger', 'NNP'), ('itself', 'PRP'), ('was', 'VBD'), ('replaced', 'VBN'), ('by', 'IN'), ('the', 'DT'), (',', ','), ('which', 'WDT'), ('first', 'RB'), ('launched', 'VBD'), ('in', 'IN'), ('1992', 'CD'), ('.', '.')]"
3263,"[('About', 'RB'), ('7.5', 'CD'), ('%', 'NN'), ('of', 'IN'), ('world', 'NN'), ('sea', 'NN'), ('trade', 'NN'), ('is', 'VBZ'), ('carried', 'VBN'), ('via', 'IN'), ('the', 'DT'), ('canal', 'JJ'), ('today', 'NN'), ('.', '.')]"
3264,"[('About', 'RB'), ('7.5', 'CD'), ('%', 'NN'), ('of', 'IN'), ('world', 'NN'), ('sea', 'NN'), ('trade', 'NN'), ('is', 'VBZ'), ('carried', 'VBN'), ('via', 'IN'), ('the', 'DT'), ('canal', 'JJ'), ('today', 'NN'), ('.', '.')]"
3265,"[('About', 'RB'), ('7.5', 'CD'), ('%', 'NN'), ('of', 'IN'), ('world', 'NN'), ('sea', 'NN'), ('trade', 'NN'), ('is', 'VBZ'), ('carried', 'VBN'), ('via', 'IN'), ('the', 'DT'), ('canal', 'JJ'), ('today', 'NN'), ('.', '.')]"
3266,"[('About', 'RB'), ('7.5', 'CD'), ('%', 'NN'), ('of', 'IN'), ('world', 'NN'), ('sea', 'NN'), ('trade', 'NN'), ('is', 'VBZ'), ('carried', 'VBN'), ('via', 'IN'), ('the', 'DT'), ('canal', 'JJ'), ('today', 'NN'), ('.', '.')]"
3267,"[('Over', 'IN'), ('the', 'DT'), ('course', 'NN'), ('of', 'IN'), ('decades', 'NNS'), (',', ','), ('individual', 'JJ'), ('wells', 'NNS'), ('draw', 'VBP'), ('down', 'RP'), ('local', 'JJ'), ('temperatures', 'NNS'), ('and', 'CC'), ('water', 'NN'), ('levels', 'NNS'), ('until', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('equilibrium', 'NN'), ('is', 'VBZ'), ('reached', 'VBN'), ('with', 'IN'), ('natural', 'JJ'), ('flows', 'NNS'), ('.', '.')]"
3268,"[('Over', 'IN'), ('the', 'DT'), ('course', 'NN'), ('of', 'IN'), ('decades', 'NNS'), (',', ','), ('individual', 'JJ'), ('wells', 'NNS'), ('draw', 'VBP'), ('down', 'RP'), ('local', 'JJ'), ('temperatures', 'NNS'), ('and', 'CC'), ('water', 'NN'), ('levels', 'NNS'), ('until', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('equilibrium', 'NN'), ('is', 'VBZ'), ('reached', 'VBN'), ('with', 'IN'), ('natural', 'JJ'), ('flows', 'NNS'), ('.', '.')]"
3269,"[('Over', 'IN'), ('the', 'DT'), ('course', 'NN'), ('of', 'IN'), ('decades', 'NNS'), (',', ','), ('individual', 'JJ'), ('wells', 'NNS'), ('draw', 'VBP'), ('down', 'RP'), ('local', 'JJ'), ('temperatures', 'NNS'), ('and', 'CC'), ('water', 'NN'), ('levels', 'NNS'), ('until', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('equilibrium', 'NN'), ('is', 'VBZ'), ('reached', 'VBN'), ('with', 'IN'), ('natural', 'JJ'), ('flows', 'NNS'), ('.', '.')]"
3270,"[('Over', 'IN'), ('the', 'DT'), ('course', 'NN'), ('of', 'IN'), ('decades', 'NNS'), (',', ','), ('individual', 'JJ'), ('wells', 'NNS'), ('draw', 'VBP'), ('down', 'RP'), ('local', 'JJ'), ('temperatures', 'NNS'), ('and', 'CC'), ('water', 'NN'), ('levels', 'NNS'), ('until', 'IN'), ('a', 'DT'), ('new', 'JJ'), ('equilibrium', 'NN'), ('is', 'VBZ'), ('reached', 'VBN'), ('with', 'IN'), ('natural', 'JJ'), ('flows', 'NNS'), ('.', '.')]"
3271,"[('Also', 'RB'), (',', ','), ('some', 'DT'), ('studies', 'NNS'), ('reveal', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('repayment', 'NN'), ('rate', 'NN'), ('of', 'IN'), ('Grameen', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('loans', 'NNS'), ('does', 'VBZ'), ('not', 'RB'), ('match', 'VB'), ('anywhere', 'RB'), ('near', 'IN'), ('what', 'WP'), ('the', 'DT'), ('bank', 'NN'), ('claims', 'NNS'), (',', ','), ('that', 'DT'), ('at', 'IN'), ('least', 'JJS'), ('one', 'CD'), ('quarter', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('loans', 'NNS'), ('were', 'VBD'), ('being', 'VBG'), ('used', 'VBN'), ('for', 'IN'), ('household', 'NN'), ('consumption', 'NN'), ('and', 'CC'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('serious', 'JJ'), ('supervision', 'NN'), ('of', 'IN'), ('bank', 'NN'), (',', ','), ('which', 'WDT'), ('leads', 'VBZ'), ('to', 'TO'), ('bank', 'NN'), ('delaying', 'VBG'), ('defaults', 'NNS'), ('and', 'CC'), ('hiding', 'VBG'), ('problem', 'NN'), ('loans', 'NNS'), ('.', '.')]"
3272,"[('Also', 'RB'), (',', ','), ('some', 'DT'), ('studies', 'NNS'), ('reveal', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('repayment', 'NN'), ('rate', 'NN'), ('of', 'IN'), ('Grameen', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('loans', 'NNS'), ('does', 'VBZ'), ('not', 'RB'), ('match', 'VB'), ('anywhere', 'RB'), ('near', 'IN'), ('what', 'WP'), ('the', 'DT'), ('bank', 'NN'), ('claims', 'NNS'), (',', ','), ('that', 'DT'), ('at', 'IN'), ('least', 'JJS'), ('one', 'CD'), ('quarter', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('loans', 'NNS'), ('were', 'VBD'), ('being', 'VBG'), ('used', 'VBN'), ('for', 'IN'), ('household', 'NN'), ('consumption', 'NN'), ('and', 'CC'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('serious', 'JJ'), ('supervision', 'NN'), ('of', 'IN'), ('bank', 'NN'), (',', ','), ('which', 'WDT'), ('leads', 'VBZ'), ('to', 'TO'), ('bank', 'NN'), ('delaying', 'VBG'), ('defaults', 'NNS'), ('and', 'CC'), ('hiding', 'VBG'), ('problem', 'NN'), ('loans', 'NNS'), ('.', '.')]"
3273,"[('Also', 'RB'), (',', ','), ('some', 'DT'), ('studies', 'NNS'), ('reveal', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('repayment', 'NN'), ('rate', 'NN'), ('of', 'IN'), ('Grameen', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('loans', 'NNS'), ('does', 'VBZ'), ('not', 'RB'), ('match', 'VB'), ('anywhere', 'RB'), ('near', 'IN'), ('what', 'WP'), ('the', 'DT'), ('bank', 'NN'), ('claims', 'NNS'), (',', ','), ('that', 'DT'), ('at', 'IN'), ('least', 'JJS'), ('one', 'CD'), ('quarter', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('loans', 'NNS'), ('were', 'VBD'), ('being', 'VBG'), ('used', 'VBN'), ('for', 'IN'), ('household', 'NN'), ('consumption', 'NN'), ('and', 'CC'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('serious', 'JJ'), ('supervision', 'NN'), ('of', 'IN'), ('bank', 'NN'), (',', ','), ('which', 'WDT'), ('leads', 'VBZ'), ('to', 'TO'), ('bank', 'NN'), ('delaying', 'VBG'), ('defaults', 'NNS'), ('and', 'CC'), ('hiding', 'VBG'), ('problem', 'NN'), ('loans', 'NNS'), ('.', '.')]"
3274,"[('Also', 'RB'), (',', ','), ('some', 'DT'), ('studies', 'NNS'), ('reveal', 'VBP'), ('that', 'IN'), ('the', 'DT'), ('repayment', 'NN'), ('rate', 'NN'), ('of', 'IN'), ('Grameen', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('loans', 'NNS'), ('does', 'VBZ'), ('not', 'RB'), ('match', 'VB'), ('anywhere', 'RB'), ('near', 'IN'), ('what', 'WP'), ('the', 'DT'), ('bank', 'NN'), ('claims', 'NNS'), (',', ','), ('that', 'DT'), ('at', 'IN'), ('least', 'JJS'), ('one', 'CD'), ('quarter', 'NN'), ('of', 'IN'), ('its', 'PRP$'), ('loans', 'NNS'), ('were', 'VBD'), ('being', 'VBG'), ('used', 'VBN'), ('for', 'IN'), ('household', 'NN'), ('consumption', 'NN'), ('and', 'CC'), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('serious', 'JJ'), ('supervision', 'NN'), ('of', 'IN'), ('bank', 'NN'), (',', ','), ('which', 'WDT'), ('leads', 'VBZ'), ('to', 'TO'), ('bank', 'NN'), ('delaying', 'VBG'), ('defaults', 'NNS'), ('and', 'CC'), ('hiding', 'VBG'), ('problem', 'NN'), ('loans', 'NNS'), ('.', '.')]"
3275,"[('The', 'DT'), ('timeline', 'NN'), ('of', 'IN'), ('the', 'DT'), ('evolution', 'NN'), ('of', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('daughter', 'NN'), ('languages', 'NNS'), (',', ','), ('on', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('hand', 'NN'), (',', ','), ('is', 'VBZ'), ('mostly', 'RB'), ('undisputed', 'JJ'), (',', ','), ('quite', 'RB'), ('regardless', 'NN'), ('of', 'IN'), ('the', 'DT'), ('question', 'NN'), ('of', 'IN'), ('Indo-European', 'JJ'), ('origins', 'NNS'), ('.', '.')]"
3276,"[('The', 'DT'), ('timeline', 'NN'), ('of', 'IN'), ('the', 'DT'), ('evolution', 'NN'), ('of', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('daughter', 'NN'), ('languages', 'NNS'), (',', ','), ('on', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('hand', 'NN'), (',', ','), ('is', 'VBZ'), ('mostly', 'RB'), ('undisputed', 'JJ'), (',', ','), ('quite', 'RB'), ('regardless', 'NN'), ('of', 'IN'), ('the', 'DT'), ('question', 'NN'), ('of', 'IN'), ('Indo-European', 'JJ'), ('origins', 'NNS'), ('.', '.')]"
3277,"[('The', 'DT'), ('timeline', 'NN'), ('of', 'IN'), ('the', 'DT'), ('evolution', 'NN'), ('of', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('daughter', 'NN'), ('languages', 'NNS'), (',', ','), ('on', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('hand', 'NN'), (',', ','), ('is', 'VBZ'), ('mostly', 'RB'), ('undisputed', 'JJ'), (',', ','), ('quite', 'RB'), ('regardless', 'NN'), ('of', 'IN'), ('the', 'DT'), ('question', 'NN'), ('of', 'IN'), ('Indo-European', 'JJ'), ('origins', 'NNS'), ('.', '.')]"
3278,"[('The', 'DT'), ('timeline', 'NN'), ('of', 'IN'), ('the', 'DT'), ('evolution', 'NN'), ('of', 'IN'), ('the', 'DT'), ('various', 'JJ'), ('daughter', 'NN'), ('languages', 'NNS'), (',', ','), ('on', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('hand', 'NN'), (',', ','), ('is', 'VBZ'), ('mostly', 'RB'), ('undisputed', 'JJ'), (',', ','), ('quite', 'RB'), ('regardless', 'NN'), ('of', 'IN'), ('the', 'DT'), ('question', 'NN'), ('of', 'IN'), ('Indo-European', 'JJ'), ('origins', 'NNS'), ('.', '.')]"
3279,"[('A', 'DT'), ('third', 'JJ'), ('hypothesis', 'NN'), ('was', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('explosion', 'NN'), ('was', 'VBD'), ('caused', 'VBN'), ('by', 'IN'), ('steam', 'NN'), ('.', '.')]"
3280,"[('A', 'DT'), ('third', 'JJ'), ('hypothesis', 'NN'), ('was', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('explosion', 'NN'), ('was', 'VBD'), ('caused', 'VBN'), ('by', 'IN'), ('steam', 'NN'), ('.', '.')]"
3281,"[('A', 'DT'), ('third', 'JJ'), ('hypothesis', 'NN'), ('was', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('explosion', 'NN'), ('was', 'VBD'), ('caused', 'VBN'), ('by', 'IN'), ('steam', 'NN'), ('.', '.')]"
3282,"[('A', 'DT'), ('third', 'JJ'), ('hypothesis', 'NN'), ('was', 'VBD'), ('that', 'IN'), ('the', 'DT'), ('explosion', 'NN'), ('was', 'VBD'), ('caused', 'VBN'), ('by', 'IN'), ('steam', 'NN'), ('.', '.')]"
3283,"[('This', 'DT'), ('discourse', 'NN'), ('supports', 'VBZ'), ('global', 'JJ'), ('cooperation', 'NN'), ('and', 'CC'), ('interaction', 'NN'), ('while', 'IN'), ('opposing', 'VBG'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('negative', 'JJ'), ('effects', 'NNS'), ('of', 'IN'), ('globalization', 'NN'), ('.', '.')]"
3284,"[('This', 'DT'), ('discourse', 'NN'), ('supports', 'VBZ'), ('global', 'JJ'), ('cooperation', 'NN'), ('and', 'CC'), ('interaction', 'NN'), ('while', 'IN'), ('opposing', 'VBG'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('negative', 'JJ'), ('effects', 'NNS'), ('of', 'IN'), ('globalization', 'NN'), ('.', '.')]"
3285,"[('This', 'DT'), ('discourse', 'NN'), ('supports', 'VBZ'), ('global', 'JJ'), ('cooperation', 'NN'), ('and', 'CC'), ('interaction', 'NN'), ('while', 'IN'), ('opposing', 'VBG'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('negative', 'JJ'), ('effects', 'NNS'), ('of', 'IN'), ('globalization', 'NN'), ('.', '.')]"
3286,"[('This', 'DT'), ('discourse', 'NN'), ('supports', 'VBZ'), ('global', 'JJ'), ('cooperation', 'NN'), ('and', 'CC'), ('interaction', 'NN'), ('while', 'IN'), ('opposing', 'VBG'), ('some', 'DT'), ('of', 'IN'), ('the', 'DT'), ('negative', 'JJ'), ('effects', 'NNS'), ('of', 'IN'), ('globalization', 'NN'), ('.', '.')]"
3287,"[('Occasionally', 'RB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('case', 'NN'), ('of', 'IN'), ('apology', 'NN'), ('and', 'CC'), ('begging', 'NN'), (',', ','), ('people', 'NNS'), ('crouch', 'VBP'), ('down', 'IN'), ('like', 'IN'), ('Sujud', 'NNP'), ('to', 'TO'), ('show', 'VB'), ('one', 'CD'), (""'s"", 'POS'), ('absolute', 'JJ'), ('submission', 'NN'), ('or', 'CC'), ('extreme', 'JJ'), ('regret', 'NN'), ('.', '.')]"
3288,"[('Occasionally', 'RB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('case', 'NN'), ('of', 'IN'), ('apology', 'NN'), ('and', 'CC'), ('begging', 'NN'), (',', ','), ('people', 'NNS'), ('crouch', 'VBP'), ('down', 'IN'), ('like', 'IN'), ('Sujud', 'NNP'), ('to', 'TO'), ('show', 'VB'), ('one', 'CD'), (""'s"", 'POS'), ('absolute', 'JJ'), ('submission', 'NN'), ('or', 'CC'), ('extreme', 'JJ'), ('regret', 'NN'), ('.', '.')]"
3289,"[('Occasionally', 'RB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('case', 'NN'), ('of', 'IN'), ('apology', 'NN'), ('and', 'CC'), ('begging', 'NN'), (',', ','), ('people', 'NNS'), ('crouch', 'VBP'), ('down', 'IN'), ('like', 'IN'), ('Sujud', 'NNP'), ('to', 'TO'), ('show', 'VB'), ('one', 'CD'), (""'s"", 'POS'), ('absolute', 'JJ'), ('submission', 'NN'), ('or', 'CC'), ('extreme', 'JJ'), ('regret', 'NN'), ('.', '.')]"
3290,"[('Occasionally', 'RB'), (',', ','), ('in', 'IN'), ('the', 'DT'), ('case', 'NN'), ('of', 'IN'), ('apology', 'NN'), ('and', 'CC'), ('begging', 'NN'), (',', ','), ('people', 'NNS'), ('crouch', 'VBP'), ('down', 'IN'), ('like', 'IN'), ('Sujud', 'NNP'), ('to', 'TO'), ('show', 'VB'), ('one', 'CD'), (""'s"", 'POS'), ('absolute', 'JJ'), ('submission', 'NN'), ('or', 'CC'), ('extreme', 'JJ'), ('regret', 'NN'), ('.', '.')]"
3291,"[('The', 'DT'), ('thin', 'JJ'), ('air', 'NN'), ('contains', 'VBZ'), ('only', 'RB'), ('60', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('oxygen', 'NN'), ('available', 'JJ'), ('at', 'IN'), ('sea', 'NN'), ('level', 'NN'), ('.', '.')]"
3292,"[('The', 'DT'), ('thin', 'JJ'), ('air', 'NN'), ('contains', 'VBZ'), ('only', 'RB'), ('60', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('oxygen', 'NN'), ('available', 'JJ'), ('at', 'IN'), ('sea', 'NN'), ('level', 'NN'), ('.', '.')]"
3293,"[('The', 'DT'), ('thin', 'JJ'), ('air', 'NN'), ('contains', 'VBZ'), ('only', 'RB'), ('60', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('oxygen', 'NN'), ('available', 'JJ'), ('at', 'IN'), ('sea', 'NN'), ('level', 'NN'), ('.', '.')]"
3294,"[('The', 'DT'), ('thin', 'JJ'), ('air', 'NN'), ('contains', 'VBZ'), ('only', 'RB'), ('60', 'CD'), ('%', 'NN'), ('of', 'IN'), ('the', 'DT'), ('oxygen', 'NN'), ('available', 'JJ'), ('at', 'IN'), ('sea', 'NN'), ('level', 'NN'), ('.', '.')]"
3295,"[('By', 'IN'), ('the', 'DT'), ('10th', 'JJ'), ('century', 'NN'), ('it', 'PRP'), ('had', 'VBD'), ('become', 'VBN'), ('a', 'DT'), ('well-known', 'JJ'), ('city', 'NN'), ('of', 'IN'), ('trade', 'NN'), ('.', '.')]"
3296,"[('By', 'IN'), ('the', 'DT'), ('10th', 'JJ'), ('century', 'NN'), ('it', 'PRP'), ('had', 'VBD'), ('become', 'VBN'), ('a', 'DT'), ('well-known', 'JJ'), ('city', 'NN'), ('of', 'IN'), ('trade', 'NN'), ('.', '.')]"
3297,"[('By', 'IN'), ('the', 'DT'), ('10th', 'JJ'), ('century', 'NN'), ('it', 'PRP'), ('had', 'VBD'), ('become', 'VBN'), ('a', 'DT'), ('well-known', 'JJ'), ('city', 'NN'), ('of', 'IN'), ('trade', 'NN'), ('.', '.')]"
3298,"[('By', 'IN'), ('the', 'DT'), ('10th', 'JJ'), ('century', 'NN'), ('it', 'PRP'), ('had', 'VBD'), ('become', 'VBN'), ('a', 'DT'), ('well-known', 'JJ'), ('city', 'NN'), ('of', 'IN'), ('trade', 'NN'), ('.', '.')]"
3299,"[('These', 'DT'), ('were', 'VBD'), ('the', 'DT'), ('Karolinska', 'NNP'), ('Institutet', 'NNP'), ('on', 'IN'), ('7', 'CD'), ('June', 'NNP'), (',', ','), ('the', 'DT'), ('Swedish', 'JJ'), ('Academy', 'NNP'), ('on', 'IN'), ('9', 'CD'), ('June', 'NNP'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('Royal', 'NNP'), ('Swedish', 'NNP'), ('Academy', 'NNP'), ('of', 'IN'), ('Sciences', 'NNPS'), ('on', 'IN'), ('11', 'CD'), ('June', 'NNP'), ('.', '.')]"
3300,"[('These', 'DT'), ('were', 'VBD'), ('the', 'DT'), ('Karolinska', 'NNP'), ('Institutet', 'NNP'), ('on', 'IN'), ('7', 'CD'), ('June', 'NNP'), (',', ','), ('the', 'DT'), ('Swedish', 'JJ'), ('Academy', 'NNP'), ('on', 'IN'), ('9', 'CD'), ('June', 'NNP'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('Royal', 'NNP'), ('Swedish', 'NNP'), ('Academy', 'NNP'), ('of', 'IN'), ('Sciences', 'NNPS'), ('on', 'IN'), ('11', 'CD'), ('June', 'NNP'), ('.', '.')]"
