,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
7996,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,a0bbc653-459a-4e5e-a985-b5839474988b,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through Constantinople, however, _ _ _ _ _ _ had some control over it.",the Emperor,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
7997,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,a0bbc653-459a-4e5e-a985-b5839474988b,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through Constantinople, however, _ _ _ _ _ _ had some control over it.",the Emperor,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
7998,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,a0bbc653-459a-4e5e-a985-b5839474988b,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through Constantinople, however, _ _ _ _ _ _ had some control over it.",the Emperor,7a7d8d1d-3f47-4f1a-bc7b-b195252e024d,Good
7999,Byzantine Empire,32c3db18-7b2a-4d06-8cff-638c9879d8b2,a0bbc653-459a-4e5e-a985-b5839474988b,"Since the crusade had to pass through Constantinople, however, the Emperor had some control over it.","Since the crusade had to pass through Constantinople, however, _ _ _ _ _ _ had some control over it.",the Emperor,6723208b-0ad7-4633-8d8b-24ebbae27e02,Good
8000,Microcredit,d8937d14-6566-44cb-b745-40cf900cb8ca,56189b92-faa2-4f04-bfdc-3d50155470a2,"Subsequently, many microcredit institutions have used the goal of empowering women to justify their disproportionate loans to women.","Subsequently, many microcredit institutions have used the goal of empowering women to _ _ _ _ their disproportionate loans to women.",justify,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8001,Microcredit,d8937d14-6566-44cb-b745-40cf900cb8ca,56189b92-faa2-4f04-bfdc-3d50155470a2,"Subsequently, many microcredit institutions have used the goal of empowering women to justify their disproportionate loans to women.","Subsequently, many microcredit institutions have used the goal of empowering women to _ _ _ _ their disproportionate loans to women.",justify,26af9e9c-df5e-4ed7-bd2f-4a02c4f5a95f,Good
8002,Microcredit,d8937d14-6566-44cb-b745-40cf900cb8ca,56189b92-faa2-4f04-bfdc-3d50155470a2,"Subsequently, many microcredit institutions have used the goal of empowering women to justify their disproportionate loans to women.","Subsequently, many microcredit institutions have used the goal of empowering women to _ _ _ _ their disproportionate loans to women.",justify,2969d253-dd0d-4c41-96d9-c65f29f6f515,Good
8003,Microcredit,d8937d14-6566-44cb-b745-40cf900cb8ca,56189b92-faa2-4f04-bfdc-3d50155470a2,"Subsequently, many microcredit institutions have used the goal of empowering women to justify their disproportionate loans to women.","Subsequently, many microcredit institutions have used the goal of empowering women to _ _ _ _ their disproportionate loans to women.",justify,3363f505-907e-4232-96aa-d83768343344,Good
8004,Recession,c14917d2-2d29-440e-bdbe-4b7c68bcc299,da5d5648-b6b3-4037-b9f7-e0e9cbb5e8c3,"The US entered a recession at the end of 2007, and 2008 saw many other nations follow suit.","The US entered _ _ _ _ _ _ at the end of 2007, and 2008 saw many other nations follow suit.",a recession,091fb656-ea9f-4ef5-b7bf-1299ddc03970,Good
8005,Recession,c14917d2-2d29-440e-bdbe-4b7c68bcc299,da5d5648-b6b3-4037-b9f7-e0e9cbb5e8c3,"The US entered a recession at the end of 2007, and 2008 saw many other nations follow suit.","The US entered _ _ _ _ _ _ at the end of 2007, and 2008 saw many other nations follow suit.",a recession,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8006,Recession,c14917d2-2d29-440e-bdbe-4b7c68bcc299,da5d5648-b6b3-4037-b9f7-e0e9cbb5e8c3,"The US entered a recession at the end of 2007, and 2008 saw many other nations follow suit.","The US entered _ _ _ _ _ _ at the end of 2007, and 2008 saw many other nations follow suit.",a recession,d56e90c2-c787-45e4-b163-89b004b234b6,Good
8007,Recession,c14917d2-2d29-440e-bdbe-4b7c68bcc299,da5d5648-b6b3-4037-b9f7-e0e9cbb5e8c3,"The US entered a recession at the end of 2007, and 2008 saw many other nations follow suit.","The US entered _ _ _ _ _ _ at the end of 2007, and 2008 saw many other nations follow suit.",a recession,daea308e-3b0e-4078-a274-5c2b2573ead4,Good
8008,Chinese Calendar,cb039b10-c059-4577-86dd-f48c5760fa6e,fd369aaf-6725-465a-950f-8e0d32917093,The conjunction of the sun and moon (the astronomical new moon) was calculated using the mean motions of both the sun and moon.,The conjunction of _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  was calculated using the mean motions of both the sun and moon.,the sun and moon (the astronomical new moon),bbe344aa-c4da-4dc0-be09-6570704a7050,Good
8009,Chinese Calendar,cb039b10-c059-4577-86dd-f48c5760fa6e,fd369aaf-6725-465a-950f-8e0d32917093,The conjunction of the sun and moon (the astronomical new moon) was calculated using the mean motions of both the sun and moon.,The conjunction of _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  was calculated using the mean motions of both the sun and moon.,the sun and moon (the astronomical new moon),ac02fc24-420d-46a6-8bbc-357c7531894f,Bad
8010,Chinese Calendar,cb039b10-c059-4577-86dd-f48c5760fa6e,fd369aaf-6725-465a-950f-8e0d32917093,The conjunction of the sun and moon (the astronomical new moon) was calculated using the mean motions of both the sun and moon.,The conjunction of _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  was calculated using the mean motions of both the sun and moon.,the sun and moon (the astronomical new moon),d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
8011,Chinese Calendar,cb039b10-c059-4577-86dd-f48c5760fa6e,fd369aaf-6725-465a-950f-8e0d32917093,The conjunction of the sun and moon (the astronomical new moon) was calculated using the mean motions of both the sun and moon.,The conjunction of _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _  was calculated using the mean motions of both the sun and moon.,the sun and moon (the astronomical new moon),a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Bad
8012,Chernobyl disaster,2ebf9ba1-1b1c-4e2e-abdc-58fab97b7b6c,a52e4ed6-3f46-4be7-9cd6-f96db26889f8,"This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of radiation.","This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of _ _ _ _ _.",radiation,7a4b0e8d-e256-4f70-a018-9f61aab02b83,Okay
8013,Chernobyl disaster,2ebf9ba1-1b1c-4e2e-abdc-58fab97b7b6c,a52e4ed6-3f46-4be7-9cd6-f96db26889f8,"This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of radiation.","This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of _ _ _ _ _.",radiation,d9e8c076-cbd2-482d-8ff7-f1303f754110,Okay
8014,Chernobyl disaster,2ebf9ba1-1b1c-4e2e-abdc-58fab97b7b6c,a52e4ed6-3f46-4be7-9cd6-f96db26889f8,"This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of radiation.","This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of _ _ _ _ _.",radiation,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8015,Chernobyl disaster,2ebf9ba1-1b1c-4e2e-abdc-58fab97b7b6c,a52e4ed6-3f46-4be7-9cd6-f96db26889f8,"This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of radiation.","This was the largest civil engineering task in history, involving a quarter of a million construction workers who all reached their official lifetime limits of _ _ _ _ _.",radiation,a43cb53b-17dd-41c0-ae60-f72d425a4b61,Good
8016,Etiquette in Japan,b79a0995-6b29-489c-b974-06c5371f71ca,ba9c8b00-95d2-406b-a9c1-d0643fda8e66,Very formal bows are deeper.,_ _ _ _ _ _ _ _  are deeper.,Very formal bows,513bcbd2-151c-4116-9283-b155f606170b,Okay
8017,Etiquette in Japan,b79a0995-6b29-489c-b974-06c5371f71ca,ba9c8b00-95d2-406b-a9c1-d0643fda8e66,Very formal bows are deeper.,_ _ _ _ _ _ _ _  are deeper.,Very formal bows,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8018,Etiquette in Japan,b79a0995-6b29-489c-b974-06c5371f71ca,ba9c8b00-95d2-406b-a9c1-d0643fda8e66,Very formal bows are deeper.,_ _ _ _ _ _ _ _  are deeper.,Very formal bows,69657179-8842-4edf-b07a-4ad9e4e2adce,Good
8019,Etiquette in Japan,b79a0995-6b29-489c-b974-06c5371f71ca,ba9c8b00-95d2-406b-a9c1-d0643fda8e66,Very formal bows are deeper.,_ _ _ _ _ _ _ _  are deeper.,Very formal bows,2969d253-dd0d-4c41-96d9-c65f29f6f515,Bad
8020,The Beatles,610e45df-bf23-4193-9b61-0d474000638c,dc8f4d28-12e1-44b2-ae7b-341cfc705643,"The Beatles ... give us a wonderful example of how such far-ranging influences as Celtic music, rhythm and blues, and country and western could be put together in a new way.'",The Beatles ... give us a wonderful example of how such far-ranging influences as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ could be put together in a new way.',"Celtic music, rhythm and blues, and country and western",7a4b0e8d-e256-4f70-a018-9f61aab02b83,Good
8021,The Beatles,610e45df-bf23-4193-9b61-0d474000638c,dc8f4d28-12e1-44b2-ae7b-341cfc705643,"The Beatles ... give us a wonderful example of how such far-ranging influences as Celtic music, rhythm and blues, and country and western could be put together in a new way.'",The Beatles ... give us a wonderful example of how such far-ranging influences as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ could be put together in a new way.',"Celtic music, rhythm and blues, and country and western",e2cc0e8f-295a-4d21-b974-d8855b436244,Okay
8022,The Beatles,610e45df-bf23-4193-9b61-0d474000638c,dc8f4d28-12e1-44b2-ae7b-341cfc705643,"The Beatles ... give us a wonderful example of how such far-ranging influences as Celtic music, rhythm and blues, and country and western could be put together in a new way.'",The Beatles ... give us a wonderful example of how such far-ranging influences as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ could be put together in a new way.',"Celtic music, rhythm and blues, and country and western",d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8023,The Beatles,610e45df-bf23-4193-9b61-0d474000638c,dc8f4d28-12e1-44b2-ae7b-341cfc705643,"The Beatles ... give us a wonderful example of how such far-ranging influences as Celtic music, rhythm and blues, and country and western could be put together in a new way.'",The Beatles ... give us a wonderful example of how such far-ranging influences as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ could be put together in a new way.',"Celtic music, rhythm and blues, and country and western",b1c6bfcb-0e06-4ec1-9e67-25d01781f3e0,Good
8024,Islam,373a7ab6-e022-4a1a-8e1b-df0dc9d8956d,8da96e11-f7fd-4fe3-bd24-0bdccd72fdd4,"This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in the name of God ') before meals, and using only the right hand for eating and drinking.","This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in _ _ _ _  of God ') before meals, and using only the right hand for eating and drinking.",the name,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
8025,Islam,373a7ab6-e022-4a1a-8e1b-df0dc9d8956d,8da96e11-f7fd-4fe3-bd24-0bdccd72fdd4,"This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in the name of God ') before meals, and using only the right hand for eating and drinking.","This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in _ _ _ _  of God ') before meals, and using only the right hand for eating and drinking.",the name,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Okay
8026,Islam,373a7ab6-e022-4a1a-8e1b-df0dc9d8956d,8da96e11-f7fd-4fe3-bd24-0bdccd72fdd4,"This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in the name of God ') before meals, and using only the right hand for eating and drinking.","This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in _ _ _ _  of God ') before meals, and using only the right hand for eating and drinking.",the name,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8027,Islam,373a7ab6-e022-4a1a-8e1b-df0dc9d8956d,8da96e11-f7fd-4fe3-bd24-0bdccd72fdd4,"This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in the name of God ') before meals, and using only the right hand for eating and drinking.","This includes greeting others with ' as-salamu `alaykum ' ('peace be unto you'), saying bismillah ('in _ _ _ _  of God ') before meals, and using only the right hand for eating and drinking.",the name,69c1a4cf-5e0b-45ba-b32e-87b6a08b458c,Okay
8028,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,56f193f1-55db-4616-9824-07ef5238abf7,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards invaded Italy; by the end of the century _ _ _ _ _ _  of Italy was in Byzantine hands.",only a third,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Okay
8029,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,56f193f1-55db-4616-9824-07ef5238abf7,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards invaded Italy; by the end of the century _ _ _ _ _ _  of Italy was in Byzantine hands.",only a third,a5dc54e5-cf0a-4a66-a33b-2d4c10208be9,Good
8030,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,56f193f1-55db-4616-9824-07ef5238abf7,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards invaded Italy; by the end of the century _ _ _ _ _ _  of Italy was in Byzantine hands.",only a third,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
8031,Byzantine Empire,fcf2e5fb-81b2-4571-a0e5-d0bff599999d,56f193f1-55db-4616-9824-07ef5238abf7,"Meanwhile, the Germanic Lombards invaded Italy; by the end of the century only a third of Italy was in Byzantine hands.","Meanwhile, the Germanic Lombards invaded Italy; by the end of the century _ _ _ _ _ _  of Italy was in Byzantine hands.",only a third,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8032,Socialism,87ac0dd4-2dd5-4960-b731-bcb170b210d5,c52ba884-56da-48e0-a1ed-ddb8db3c121f,"In 1995, the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.","In _ _ , the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.",1995,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
8033,Socialism,87ac0dd4-2dd5-4960-b731-bcb170b210d5,c52ba884-56da-48e0-a1ed-ddb8db3c121f,"In 1995, the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.","In _ _ , the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.",1995,cbb295ae-6c83-4e02-b09f-7ee4184193fd,Good
8034,Socialism,87ac0dd4-2dd5-4960-b731-bcb170b210d5,c52ba884-56da-48e0-a1ed-ddb8db3c121f,"In 1995, the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.","In _ _ , the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.",1995,34af710e-393a-44ee-8b61-6d9a808f8b25,Good
8035,Socialism,87ac0dd4-2dd5-4960-b731-bcb170b210d5,c52ba884-56da-48e0-a1ed-ddb8db3c121f,"In 1995, the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.","In _ _ , the British Labour Party revised its political aims: 'The Labour Party is a democratic socialist party.",1995,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8036,Wilhelm Roentgen,d905b07a-3dc7-4693-9ed5-8aa2faf0fd3d,f6bafc1d-e470-4f89-b43a-50012fd201ee,"He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.","He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays _ _ _  a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.",caused,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
8037,Wilhelm Roentgen,d905b07a-3dc7-4693-9ed5-8aa2faf0fd3d,f6bafc1d-e470-4f89-b43a-50012fd201ee,"He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.","He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays _ _ _  a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.",caused,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8038,Wilhelm Roentgen,d905b07a-3dc7-4693-9ed5-8aa2faf0fd3d,f6bafc1d-e470-4f89-b43a-50012fd201ee,"He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.","He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays _ _ _  a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.",caused,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
8039,Wilhelm Roentgen,d905b07a-3dc7-4693-9ed5-8aa2faf0fd3d,f6bafc1d-e470-4f89-b43a-50012fd201ee,"He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays caused a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.","He knew the cardboard covering prevented light from escaping, yet Röntgen observed that the invisible cathode rays _ _ _  a fluorescent effect on a small cardboard screen painted with barium platinocyanide when it was placed close to the aluminium window.",caused,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Bad
8040,Socrates,2544a3d2-aa3f-46c6-a33f-0d6026f1f3db,65ce0940-08a7-40de-83d7-c1c1b066fab0,"As Socrates did not write philosophical texts, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.","As Socrates did not write _ _ _ _ _ _ _ _ _ _, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.",philosophical texts,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
8041,Socrates,2544a3d2-aa3f-46c6-a33f-0d6026f1f3db,65ce0940-08a7-40de-83d7-c1c1b066fab0,"As Socrates did not write philosophical texts, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.","As Socrates did not write _ _ _ _ _ _ _ _ _ _, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.",philosophical texts,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8042,Socrates,2544a3d2-aa3f-46c6-a33f-0d6026f1f3db,65ce0940-08a7-40de-83d7-c1c1b066fab0,"As Socrates did not write philosophical texts, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.","As Socrates did not write _ _ _ _ _ _ _ _ _ _, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.",philosophical texts,60c57e0b-9ed9-4e90-bb88-157e8952bb94,Okay
8043,Socrates,2544a3d2-aa3f-46c6-a33f-0d6026f1f3db,65ce0940-08a7-40de-83d7-c1c1b066fab0,"As Socrates did not write philosophical texts, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.","As Socrates did not write _ _ _ _ _ _ _ _ _ _, the knowledge of the man, his life, and his philosophy is entirely based on writings by his students and contemporaries.",philosophical texts,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
8044,Nanotechnology,1c2c847b-ce7c-476e-b299-c58b989b4ef1,0bb3f51d-94ac-4e32-9cff-01270ae3ed71,"By using, for example, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.","By using, for _ _ _ _, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.",example,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Bad
8045,Nanotechnology,1c2c847b-ce7c-476e-b299-c58b989b4ef1,0bb3f51d-94ac-4e32-9cff-01270ae3ed71,"By using, for example, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.","By using, for _ _ _ _, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.",example,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Bad
8046,Nanotechnology,1c2c847b-ce7c-476e-b299-c58b989b4ef1,0bb3f51d-94ac-4e32-9cff-01270ae3ed71,"By using, for example, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.","By using, for _ _ _ _, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.",example,2969d253-dd0d-4c41-96d9-c65f29f6f515,Bad
8047,Nanotechnology,1c2c847b-ce7c-476e-b299-c58b989b4ef1,0bb3f51d-94ac-4e32-9cff-01270ae3ed71,"By using, for example, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.","By using, for _ _ _ _, feature-oriented scanning - positioning approach, atoms can be moved around on a surface with scanning probe microscopy techniques.",example,bbe344aa-c4da-4dc0-be09-6570704a7050,Bad
8048,Miguel de Cervantes,4037bb37-0975-4eb3-b924-c6ce838f6d34,98c6711e-40f2-4465-bb4c-4266ab9ff9cb,"Shakespeare had evidently read Don Quixote, but it is most unlikely that Cervantes had ever heard of Shakespeare.","Shakespeare had evidently read _ _ _ _ _ _, but it is most unlikely that Cervantes had ever heard of Shakespeare.",Don Quixote,bbe344aa-c4da-4dc0-be09-6570704a7050,Good
8049,Miguel de Cervantes,4037bb37-0975-4eb3-b924-c6ce838f6d34,98c6711e-40f2-4465-bb4c-4266ab9ff9cb,"Shakespeare had evidently read Don Quixote, but it is most unlikely that Cervantes had ever heard of Shakespeare.","Shakespeare had evidently read _ _ _ _ _ _, but it is most unlikely that Cervantes had ever heard of Shakespeare.",Don Quixote,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
8050,Miguel de Cervantes,4037bb37-0975-4eb3-b924-c6ce838f6d34,98c6711e-40f2-4465-bb4c-4266ab9ff9cb,"Shakespeare had evidently read Don Quixote, but it is most unlikely that Cervantes had ever heard of Shakespeare.","Shakespeare had evidently read _ _ _ _ _ _, but it is most unlikely that Cervantes had ever heard of Shakespeare.",Don Quixote,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8051,Miguel de Cervantes,4037bb37-0975-4eb3-b924-c6ce838f6d34,98c6711e-40f2-4465-bb4c-4266ab9ff9cb,"Shakespeare had evidently read Don Quixote, but it is most unlikely that Cervantes had ever heard of Shakespeare.","Shakespeare had evidently read _ _ _ _ _ _, but it is most unlikely that Cervantes had ever heard of Shakespeare.",Don Quixote,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
8052,Leonardo da Vinci,90037250-d1f5-4225-a313-168622af9918,b6637b88-6da1-4c09-a295-42db59320adc,Little is known about Leonardo's early life.,_ _ _  is known about Leonardo's early life.,Little,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8053,Leonardo da Vinci,90037250-d1f5-4225-a313-168622af9918,b6637b88-6da1-4c09-a295-42db59320adc,Little is known about Leonardo's early life.,_ _ _  is known about Leonardo's early life.,Little,2969d253-dd0d-4c41-96d9-c65f29f6f515,Okay
8054,Leonardo da Vinci,90037250-d1f5-4225-a313-168622af9918,b6637b88-6da1-4c09-a295-42db59320adc,Little is known about Leonardo's early life.,_ _ _  is known about Leonardo's early life.,Little,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
8055,Leonardo da Vinci,90037250-d1f5-4225-a313-168622af9918,b6637b88-6da1-4c09-a295-42db59320adc,Little is known about Leonardo's early life.,_ _ _  is known about Leonardo's early life.,Little,e2cc0e8f-295a-4d21-b974-d8855b436244,Bad
8056,Inflation,8e6ef595-ee12-4ef8-a98c-4c608b46b87d,e6df76f4-0486-4a9a-afff-d949d9120645,The real interest on a loan is the nominal rate minus the inflation rate (approximately,The real interest on _ _ _  is the nominal rate minus the inflation rate (approximately,a loan,eba8046f-61b1-4a83-be0d-4615540bb0f3,Bad
8057,Inflation,8e6ef595-ee12-4ef8-a98c-4c608b46b87d,e6df76f4-0486-4a9a-afff-d949d9120645,The real interest on a loan is the nominal rate minus the inflation rate (approximately,The real interest on _ _ _  is the nominal rate minus the inflation rate (approximately,a loan,daea308e-3b0e-4078-a274-5c2b2573ead4,Okay
8058,Inflation,8e6ef595-ee12-4ef8-a98c-4c608b46b87d,e6df76f4-0486-4a9a-afff-d949d9120645,The real interest on a loan is the nominal rate minus the inflation rate (approximately,The real interest on _ _ _  is the nominal rate minus the inflation rate (approximately,a loan,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Okay
8059,Inflation,8e6ef595-ee12-4ef8-a98c-4c608b46b87d,e6df76f4-0486-4a9a-afff-d949d9120645,The real interest on a loan is the nominal rate minus the inflation rate (approximately,The real interest on _ _ _  is the nominal rate minus the inflation rate (approximately,a loan,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8061,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,ee582225-184f-4409-81ef-53e75fb33926,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With Seymour's death, _ _ _ _ Douglas Durst took over responsibility for the clock through the Durst Organization.",his son,8ebf90e2-fe5b-421b-aba8-857fa526f778,Okay
8062,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,ee582225-184f-4409-81ef-53e75fb33926,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With Seymour's death, _ _ _ _ Douglas Durst took over responsibility for the clock through the Durst Organization.",his son,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Okay
8063,United States public debt,1af680bf-cd15-4591-a97a-be1d87a94eb9,ee582225-184f-4409-81ef-53e75fb33926,"With Seymour's death, his son Douglas Durst took over responsibility for the clock through the Durst Organization.","With Seymour's death, _ _ _ _ Douglas Durst took over responsibility for the clock through the Durst Organization.",his son,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8064,Milky Way,eeebcf8f-9886-4af0-9345-c73c709c32f4,6a963df6-7204-4de0-8df8-021b0fdcb865,"The bar is delineated by red clump stars (see also red giant ), however, RR Lyr variables do not trace a prominent Galactic bar.","The bar is delineated by _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _, however, RR Lyr variables do not trace a prominent Galactic bar.",red clump stars (see also red giant ),d9e8c076-cbd2-482d-8ff7-f1303f754110,Okay
8065,Milky Way,eeebcf8f-9886-4af0-9345-c73c709c32f4,6a963df6-7204-4de0-8df8-021b0fdcb865,"The bar is delineated by red clump stars (see also red giant ), however, RR Lyr variables do not trace a prominent Galactic bar.","The bar is delineated by _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _, however, RR Lyr variables do not trace a prominent Galactic bar.",red clump stars (see also red giant ),e2cc0e8f-295a-4d21-b974-d8855b436244,Okay
8066,Milky Way,eeebcf8f-9886-4af0-9345-c73c709c32f4,6a963df6-7204-4de0-8df8-021b0fdcb865,"The bar is delineated by red clump stars (see also red giant ), however, RR Lyr variables do not trace a prominent Galactic bar.","The bar is delineated by _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _, however, RR Lyr variables do not trace a prominent Galactic bar.",red clump stars (see also red giant ),a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Okay
